county_fips,county,state,incident_type,severity
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
42101,"Philadelphia County, PA",PA,Road obstruction,Severe
42101,"Philadelphia County, PA",PA,Downed line,Severe
42101,"Philadelphia County, PA",PA,Water main,Severe
42101,"Philadelphia County, PA",PA,Signal outage,Severe
42101,"Philadelphia County, PA",PA,Debris,Severe
42101,"Philadelphia County, PA",PA,Flooding,Severe
42101,"Philadelphia County, PA",PA,Road obstruction,Minor
42101,"Philadelphia County, PA",PA,Downed line,Minor
42101,"Philadelphia County, PA",PA,Water main,Minor
42101,"Philadelphia County, PA",PA,Signal outage,Minor
42101,"Philadelphia County, PA",PA,Debris,Minor
42101,"Philadelphia County, PA",PA,Flooding,Minor
42101,"Philadelphia County, PA",PA,Road obstruction,Moderate
42101,"Philadelphia County, PA",PA,Downed line,Moderate
42101,"Philadelphia County, PA",PA,Water main,Moderate
42101,"Philadelphia County, PA",PA,Signal outage,Moderate
42101,"Philadelphia County, PA",PA,Debris,Moderate
42101,"Philadelphia County, PA",PA,Flooding,Moderate
