contact_date,county,state,gender,age_range,level_1_classification,needs_met
2025-05-05,Westmoreland County,PA,F,65 and over,Basic Needs,t
2025-05-05,Westmoreland County,PA,F,65 and over,Individual and Family Life,t
2025-05-05,Westmoreland County,PA,M,45 to 64,Basic Needs,t
2025-05-05,Westmoreland County,PA,M,45 to 64,Basic Needs,t
2025-05-05,Westmoreland County,PA,M,45 to 64,Basic Needs,t
2025-05-05,Westmoreland County,PA,M,45 to 64,Basic Needs,t
2025-05-05,Westmoreland County,PA,M,45 to 64,Income Support and Employment,t
2025-05-05,Westmoreland County,PA,M,45 to 64,Income Support and Employment,t
2025-05-05,Westmoreland County,PA,M,45 to 64,Income Support and Employment,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Basic Needs,t
2025-05-06,Allegheny County,PA,F,18 to 24,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,18 to 24,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,18 to 24,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,18 to 24,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,f
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,f
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,f
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,F,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,F,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,F,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,F,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,F,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,F,25 to 44,Health Care,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,25 to 44,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,25 to 44,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,25 to 44,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,f
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,F,45 to 64,Health Care,t
2025-05-06,Allegheny County,PA,F,45 to 64,Health Care,t
2025-05-06,Allegheny County,PA,F,45 to 64,Health Care,t
2025-05-06,Allegheny County,PA,F,45 to 64,Health Care,t
2025-05-06,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,45 to 64,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,f
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,F,65 and over,Health Care,t
2025-05-06,Allegheny County,PA,F,65 and over,Health Care,t
2025-05-06,Allegheny County,PA,F,65 and over,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,65 and over,Income Support and Employment,t
2025-05-06,Allegheny County,PA,F,65 and over,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,65 and over,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,65 and over,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,65 and over,Individual and Family Life,t
2025-05-06,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,F,65 and over,Organizational/Community/International Services,t
2025-05-06,Allegheny County,PA,M,,Basic Needs,t
2025-05-06,Allegheny County,PA,M,,Basic Needs,t
2025-05-06,Allegheny County,PA,M,,Basic Needs,t
2025-05-06,Allegheny County,PA,M,,Basic Needs,t
2025-05-06,Allegheny County,PA,M,,Basic Needs,t
2025-05-06,Allegheny County,PA,M,,Basic Needs,t
2025-05-06,Allegheny County,PA,M,,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,f
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Basic Needs,t
2025-05-06,Allegheny County,PA,M,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,M,25 to 44,Criminal Justice and Legal Services,t
2025-05-06,Allegheny County,PA,M,25 to 44,Income Support and Employment,t
2025-05-06,Allegheny County,PA,M,25 to 44,Individual and Family Life,t
2025-05-06,Allegheny County,PA,M,25 to 44,Individual and Family Life,t
2025-05-06,Allegheny County,PA,M,25 to 44,Individual and Family Life,t
2025-05-06,Allegheny County,PA,M,25 to 44,Mental Health and Substance Use Disorder Services,t
2025-05-06,Allegheny County,PA,M,25 to 44,Mental Health and Substance Use Disorder Services,t
2025-05-06,Allegheny County,PA,M,25 to 44,Mental Health and Substance Use Disorder Services,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Basic Needs,t
2025-05-06,Allegheny County,PA,M,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,M,45 to 64,Individual and Family Life,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Basic Needs,t
2025-05-06,Allegheny County,PA,M,65 and over,Individual and Family Life,t
2025-05-06,Armstrong County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Armstrong County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Armstrong County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Armstrong County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Armstrong County,PA,F,45 to 64,Basic Needs,t
2025-05-06,Armstrong County,PA,M,25 to 44,Income Support and Employment,t
2025-05-06,Armstrong County,PA,M,25 to 44,Income Support and Employment,t
2025-05-06,Beaver County,PA,F,45 to 64,Mental Health and Substance Use Disorder Services,t
2025-05-06,Beaver County,PA,F,45 to 64,Mental Health and Substance Use Disorder Services,t
2025-05-06,Beaver County,PA,F,45 to 64,Mental Health and Substance Use Disorder Services,t
2025-05-06,Beaver County,PA,F,45 to 64,Mental Health and Substance Use Disorder Services,t
2025-05-06,Beaver County,PA,F,45 to 64,Mental Health and Substance Use Disorder Services,t
2025-05-06,Beaver County,PA,F,65 and over,Basic Needs,t
2025-05-06,Beaver County,PA,F,65 and over,Basic Needs,t
2025-05-06,Beaver County,PA,F,65 and over,Basic Needs,t
2025-05-06,Beaver County,PA,F,65 and over,Criminal Justice and Legal Services,t
2025-05-06,Beaver County,PA,F,65 and over,Criminal Justice and Legal Services,t
2025-05-06,Beaver County,PA,F,65 and over,Criminal Justice and Legal Services,t
2025-05-06,Beaver County,PA,F,65 and over,Organizational/Community/International Services,t
2025-05-06,Beaver County,PA,M,18 to 24,Basic Needs,t
