year,Community Board,Borough,Complaint Type,cnt
2019,83 QUEENS,QUEENS,For Hire Vehicle Complaint,10
2019,83 QUEENS,QUEENS,Smoking,1
2019,83 QUEENS,QUEENS,Found Property,1
2019,84 QUEENS,QUEENS,Illegal Parking,1
2019,84 QUEENS,QUEENS,Sidewalk Condition,1
2019,84 QUEENS,QUEENS,Maintenance or Facility,1
2019,95 STATEN ISLAND,STATEN ISLAND,Street Condition,3
2019,95 STATEN ISLAND,STATEN ISLAND,Illegal Parking,1
2019,95 STATEN ISLAND,STATEN ISLAND,Noise - Commercial,1
2019,Unspecified BRONX,BRONX,Street Light Condition,390
2019,Unspecified BRONX,BRONX,Traffic Signal Condition,120
2019,Unspecified BRONX,BRONX,HEAT/HOT WATER,31
2019,Unspecified BRONX,BRONX,Street Condition,30
2019,Unspecified BRONX,BRONX,General Construction/Plumbing,29
2019,Unspecified BRONX,BRONX,Rodent,27
2019,Unspecified BRONX,BRONX,Graffiti,19
2019,Unspecified BRONX,BRONX,Homeless Person Assistance,15
2019,Unspecified BRONX,BRONX,PLUMBING,12
2019,Unspecified BRONX,BRONX,PAINT/PLASTER,10
2019,Unspecified BROOKLYN,BROOKLYN,Street Light Condition,234
2019,Unspecified BROOKLYN,BROOKLYN,Traffic Signal Condition,114
2019,Unspecified BROOKLYN,BROOKLYN,General Construction/Plumbing,67
2019,Unspecified BROOKLYN,BROOKLYN,Homeless Person Assistance,61
2019,Unspecified BROOKLYN,BROOKLYN,Rodent,43
2019,Unspecified BROOKLYN,BROOKLYN,Street Condition,25
2019,Unspecified BROOKLYN,BROOKLYN,Graffiti,22
2019,Unspecified BROOKLYN,BROOKLYN,Illegal Parking,22
2019,Unspecified BROOKLYN,BROOKLYN,HEAT/HOT WATER,16
2019,Unspecified BROOKLYN,BROOKLYN,Noise - Residential,16
2019,Unspecified MANHATTAN,MANHATTAN,Street Light Condition,372
2019,Unspecified MANHATTAN,MANHATTAN,Traffic Signal Condition,285
2019,Unspecified MANHATTAN,MANHATTAN,Homeless Person Assistance,166
2019,Unspecified MANHATTAN,MANHATTAN,General Construction/Plumbing,44
2019,Unspecified MANHATTAN,MANHATTAN,HEAT/HOT WATER,34
2019,Unspecified MANHATTAN,MANHATTAN,Rodent,29
2019,Unspecified MANHATTAN,MANHATTAN,Street Condition,28
2019,Unspecified MANHATTAN,MANHATTAN,Noise,21
2019,Unspecified MANHATTAN,MANHATTAN,Illegal Parking,20
2019,Unspecified MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,15
2019,Unspecified QUEENS,QUEENS,Street Light Condition,210
2019,Unspecified QUEENS,QUEENS,Traffic Signal Condition,102
2019,Unspecified QUEENS,QUEENS,General Construction/Plumbing,55
2019,Unspecified QUEENS,QUEENS,Street Condition,48
2019,Unspecified QUEENS,QUEENS,Homeless Person Assistance,42
2019,Unspecified QUEENS,QUEENS,Rodent,23
2019,Unspecified QUEENS,QUEENS,Illegal Parking,21
2019,Unspecified QUEENS,QUEENS,Sewer,20
2019,Unspecified QUEENS,QUEENS,Water System,16
2019,Unspecified QUEENS,QUEENS,Noise,12
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Street Condition,22
2019,Unspecified STATEN ISLAND,STATEN ISLAND,General Construction/Plumbing,9
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Sewer,5
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Water System,4
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Illegal Parking,3
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Noise,2
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Rodent,2
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Construction Safety Enforcement,2
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Borough Office,2
2019,Unspecified STATEN ISLAND,STATEN ISLAND,Non-Emergency Police Matter,1
2020,0 Unspecified,Unspecified,Damaged Tree,119
2020,0 Unspecified,Unspecified,Derelict Vehicles,118
2020,0 Unspecified,Unspecified,Highway Condition,95
2020,0 Unspecified,Unspecified,Home Delivered Meal - Missed Delivery,50
2020,0 Unspecified,Unspecified,Broken Parking Meter,45
2020,0 Unspecified,Unspecified,Street Light Condition,35
2020,0 Unspecified,Unspecified,Food Establishment,22
2020,0 Unspecified,Unspecified,Ferry Complaint,13
2020,0 Unspecified,Unspecified,Traffic Signal Condition,13
2020,0 Unspecified,Unspecified,New Tree Request,13
2020,01 BRONX,BRONX,Noise - Residential,188
2020,01 BRONX,BRONX,Noise - Street/Sidewalk,123
2020,01 BRONX,BRONX,HEAT/HOT WATER,108
2020,01 BRONX,BRONX,Noise - Vehicle,68
2020,01 BRONX,BRONX,Illegal Parking,44
2020,01 BRONX,BRONX,UNSANITARY CONDITION,40
2020,01 BRONX,BRONX,Blocked Driveway,35
2020,01 BRONX,BRONX,Non-Emergency Police Matter,31
2020,01 BRONX,BRONX,PAINT/PLASTER,31
2020,01 BRONX,BRONX,Consumer Complaint,30
2020,01 BROOKLYN,BROOKLYN,Noise - Residential,343
2020,01 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,248
2020,01 BROOKLYN,BROOKLYN,Illegal Parking,151
2020,01 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,136
2020,01 BROOKLYN,BROOKLYN,NonCompliance with Phased Reopening,94
2020,01 BROOKLYN,BROOKLYN,Noise - Vehicle,91
2020,01 BROOKLYN,BROOKLYN,Noise - Commercial,88
2020,01 BROOKLYN,BROOKLYN,HEAT/HOT WATER,80
2020,01 BROOKLYN,BROOKLYN,Blocked Driveway,77
2020,01 BROOKLYN,BROOKLYN,Noise,71
2020,01 MANHATTAN,MANHATTAN,Illegal Parking,56
2020,01 MANHATTAN,MANHATTAN,Noise,49
2020,01 MANHATTAN,MANHATTAN,Noise - Residential,43
2020,01 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,42
2020,01 MANHATTAN,MANHATTAN,Homeless Person Assistance,41
2020,01 MANHATTAN,MANHATTAN,Panhandling,33
2020,01 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,32
2020,01 MANHATTAN,MANHATTAN,NonCompliance with Phased Reopening,32
2020,01 MANHATTAN,MANHATTAN,Street Condition,30
2020,01 MANHATTAN,MANHATTAN,Homeless Street Condition,25
2020,01 QUEENS,BRONX,NonCompliance with Phased Reopening,1
2020,01 QUEENS,BRONX,Non-Emergency Police Matter,1
2020,01 QUEENS,QUEENS,Noise - Residential,264
2020,01 QUEENS,QUEENS,Illegal Parking,244
2020,01 QUEENS,QUEENS,Blocked Driveway,186
2020,01 QUEENS,QUEENS,Non-Emergency Police Matter,153
2020,01 QUEENS,QUEENS,Noise - Street/Sidewalk,133
2020,01 QUEENS,QUEENS,NonCompliance with Phased Reopening,118
2020,01 QUEENS,QUEENS,Noise - Commercial,102
2020,01 QUEENS,QUEENS,Damaged Tree,67
2020,01 QUEENS,QUEENS,Noise,61
2020,01 QUEENS,QUEENS,HEAT/HOT WATER,58
2020,01 STATEN ISLAND,STATEN ISLAND,Noise - Residential,285
2020,01 STATEN ISLAND,STATEN ISLAND,Illegal Parking,139
2020,01 STATEN ISLAND,STATEN ISLAND,Missed Collection (All Materials),139
2020,01 STATEN ISLAND,STATEN ISLAND,Blocked Driveway,86
2020,01 STATEN ISLAND,STATEN ISLAND,Street Light Condition,74
2020,01 STATEN ISLAND,STATEN ISLAND,Street Condition,69
2020,01 STATEN ISLAND,STATEN ISLAND,Water System,65
2020,01 STATEN ISLAND,STATEN ISLAND,Abandoned Vehicle,63
2020,01 STATEN ISLAND,STATEN ISLAND,Damaged Tree,59
2020,01 STATEN ISLAND,STATEN ISLAND,Non-Emergency Police Matter,57
2020,02 BRONX,BRONX,Noise - Street/Sidewalk,98
2020,02 BRONX,BRONX,Noise - Residential,83
2020,02 BRONX,BRONX,HEAT/HOT WATER,65
2020,02 BRONX,BRONX,UNSANITARY CONDITION,41
2020,02 BRONX,BRONX,Blocked Driveway,37
2020,02 BRONX,BRONX,Illegal Parking,37
2020,02 BRONX,BRONX,Non-Emergency Police Matter,35
2020,02 BRONX,BRONX,Noise - Vehicle,32
2020,02 BRONX,BRONX,Street Light Condition,24
2020,02 BRONX,BRONX,PLUMBING,22
2020,02 BROOKLYN,BROOKLYN,Noise - Residential,196
2020,02 BROOKLYN,BROOKLYN,Illegal Parking,164
2020,02 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,79
2020,02 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,67
2020,02 BROOKLYN,BROOKLYN,Noise,55
2020,02 BROOKLYN,BROOKLYN,NonCompliance with Phased Reopening,53
2020,02 BROOKLYN,BROOKLYN,Noise - Vehicle,46
2020,02 BROOKLYN,BROOKLYN,General Construction/Plumbing,40
2020,02 BROOKLYN,BROOKLYN,Blocked Driveway,36
2020,02 BROOKLYN,BROOKLYN,Noise - Commercial,35
2020,02 MANHATTAN,MANHATTAN,Noise - Residential,117
2020,02 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,80
2020,02 MANHATTAN,MANHATTAN,NonCompliance with Phased Reopening,63
2020,02 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,59
2020,02 MANHATTAN,MANHATTAN,Illegal Parking,54
2020,02 MANHATTAN,MANHATTAN,Noise - Commercial,53
2020,02 MANHATTAN,MANHATTAN,Noise,48
2020,02 MANHATTAN,MANHATTAN,HEAT/HOT WATER,48
2020,02 MANHATTAN,MANHATTAN,Street Condition,43
2020,02 MANHATTAN,MANHATTAN,Consumer Complaint,36
2020,02 QUEENS,QUEENS,Illegal Parking,178
2020,02 QUEENS,QUEENS,Noise - Residential,157
2020,02 QUEENS,QUEENS,Noise - Street/Sidewalk,96
2020,02 QUEENS,QUEENS,Blocked Driveway,94
2020,02 QUEENS,QUEENS,Non-Emergency Police Matter,68
2020,02 QUEENS,QUEENS,Homeless Person Assistance,56
2020,02 QUEENS,QUEENS,HEAT/HOT WATER,51
2020,02 QUEENS,QUEENS,NonCompliance with Phased Reopening,49
2020,02 QUEENS,QUEENS,Damaged Tree,45
2020,02 QUEENS,QUEENS,Noise,37
2020,02 STATEN ISLAND,STATEN ISLAND,Noise - Residential,84
2020,02 STATEN ISLAND,STATEN ISLAND,Damaged Tree,84
2020,02 STATEN ISLAND,STATEN ISLAND,Illegal Parking,80
2020,02 STATEN ISLAND,STATEN ISLAND,Missed Collection (All Materials),71
2020,02 STATEN ISLAND,STATEN ISLAND,Street Light Condition,69
2020,02 STATEN ISLAND,STATEN ISLAND,Street Condition,54
2020,02 STATEN ISLAND,STATEN ISLAND,Water System,46
2020,02 STATEN ISLAND,STATEN ISLAND,Abandoned Vehicle,45
2020,02 STATEN ISLAND,STATEN ISLAND,NonCompliance with Phased Reopening,43
2020,02 STATEN ISLAND,STATEN ISLAND,Non-Emergency Police Matter,43
2020,03 BRONX,BRONX,Noise - Residential,261
2020,03 BRONX,BRONX,Noise - Street/Sidewalk,257
2020,03 BRONX,BRONX,HEAT/HOT WATER,102
2020,03 BRONX,BRONX,Noise - Vehicle,60
2020,03 BRONX,BRONX,Illegal Parking,50
2020,03 BRONX,BRONX,Blocked Driveway,46
2020,03 BRONX,BRONX,UNSANITARY CONDITION,40
2020,03 BRONX,BRONX,Water System,34
2020,03 BRONX,BRONX,PAINT/PLASTER,29
2020,03 BRONX,BRONX,DOOR/WINDOW,29
2020,03 BROOKLYN,BROOKLYN,Noise - Residential,364
2020,03 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,170
2020,03 BROOKLYN,BROOKLYN,HEAT/HOT WATER,129
2020,03 BROOKLYN,BROOKLYN,Illegal Parking,121
2020,03 BROOKLYN,BROOKLYN,Blocked Driveway,89
2020,03 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,76
2020,03 BROOKLYN,BROOKLYN,UNSANITARY CONDITION,57
2020,03 BROOKLYN,BROOKLYN,General Construction/Plumbing,57
2020,03 BROOKLYN,BROOKLYN,Noise - Vehicle,56
2020,03 BROOKLYN,BROOKLYN,Rodent,54
2020,03 MANHATTAN,MANHATTAN,Noise - Residential,383
2020,03 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,235
2020,03 MANHATTAN,MANHATTAN,HEAT/HOT WATER,104
2020,03 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,103
2020,03 MANHATTAN,MANHATTAN,Illegal Parking,94
2020,03 MANHATTAN,MANHATTAN,Noise - Commercial,70
2020,03 MANHATTAN,MANHATTAN,Noise,70
2020,03 MANHATTAN,MANHATTAN,NonCompliance with Phased Reopening,68
2020,03 MANHATTAN,MANHATTAN,Illegal Fireworks,49
2020,03 MANHATTAN,MANHATTAN,Homeless Street Condition,43
2020,03 QUEENS,QUEENS,Noise - Residential,232
2020,03 QUEENS,QUEENS,Blocked Driveway,189
2020,03 QUEENS,QUEENS,Illegal Parking,139
2020,03 QUEENS,QUEENS,Noise - Street/Sidewalk,104
2020,03 QUEENS,QUEENS,Noise - Vehicle,82
2020,03 QUEENS,QUEENS,Non-Emergency Police Matter,53
2020,03 QUEENS,QUEENS,HEAT/HOT WATER,50
2020,03 QUEENS,QUEENS,Damaged Tree,45
2020,03 QUEENS,QUEENS,Noise - Commercial,40
2020,03 QUEENS,QUEENS,Consumer Complaint,36
2020,03 STATEN ISLAND,STATEN ISLAND,Damaged Tree,142
2020,03 STATEN ISLAND,STATEN ISLAND,Missed Collection (All Materials),131
2020,03 STATEN ISLAND,STATEN ISLAND,Illegal Parking,128
2020,03 STATEN ISLAND,STATEN ISLAND,Noise - Residential,88
2020,03 STATEN ISLAND,STATEN ISLAND,Street Light Condition,82
2020,03 STATEN ISLAND,STATEN ISLAND,Street Condition,80
2020,03 STATEN ISLAND,STATEN ISLAND,Dirty Conditions,76
2020,03 STATEN ISLAND,STATEN ISLAND,Water System,60
2020,03 STATEN ISLAND,STATEN ISLAND,Non-Emergency Police Matter,58
2020,03 STATEN ISLAND,STATEN ISLAND,Illegal Fireworks,47
2020,04 BRONX,BRONX,Noise - Street/Sidewalk,613
2020,04 BRONX,BRONX,Noise - Residential,391
2020,04 BRONX,BRONX,HEAT/HOT WATER,318
2020,04 BRONX,BRONX,Noise - Vehicle,213
2020,04 BRONX,BRONX,UNSANITARY CONDITION,134
2020,04 BRONX,BRONX,Illegal Parking,107
2020,04 BRONX,BRONX,Water System,74
2020,04 BRONX,BRONX,Non-Emergency Police Matter,72
2020,04 BRONX,BRONX,PAINT/PLASTER,70
2020,04 BRONX,BRONX,PLUMBING,58
2020,04 BROOKLYN,BROOKLYN,Noise - Residential,374
2020,04 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,234
2020,04 BROOKLYN,BROOKLYN,Blocked Driveway,104
2020,04 BROOKLYN,BROOKLYN,Illegal Parking,98
2020,04 BROOKLYN,BROOKLYN,Noise - Vehicle,81
2020,04 BROOKLYN,BROOKLYN,Noise - Commercial,58
2020,04 BROOKLYN,BROOKLYN,HEAT/HOT WATER,57
2020,04 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,45
2020,04 BROOKLYN,BROOKLYN,UNSANITARY CONDITION,44
2020,04 BROOKLYN,BROOKLYN,NonCompliance with Phased Reopening,36
2020,04 MANHATTAN,MANHATTAN,Noise - Residential,163
2020,04 MANHATTAN,MANHATTAN,Noise,99
2020,04 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,94
2020,04 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,88
2020,04 MANHATTAN,MANHATTAN,Illegal Parking,77
2020,04 MANHATTAN,MANHATTAN,Noise - Commercial,70
2020,04 MANHATTAN,MANHATTAN,NonCompliance with Phased Reopening,65
2020,04 MANHATTAN,MANHATTAN,HEAT/HOT WATER,62
2020,04 MANHATTAN,MANHATTAN,Noise - Helicopter,58
2020,04 MANHATTAN,MANHATTAN,Homeless Street Condition,55
2020,04 QUEENS,QUEENS,Blocked Driveway,161
2020,04 QUEENS,QUEENS,Noise - Residential,156
2020,04 QUEENS,QUEENS,HEAT/HOT WATER,125
2020,04 QUEENS,QUEENS,Illegal Parking,85
2020,04 QUEENS,QUEENS,Noise - Street/Sidewalk,72
2020,04 QUEENS,QUEENS,Water System,34
2020,04 QUEENS,QUEENS,UNSANITARY CONDITION,29
2020,04 QUEENS,QUEENS,Non-Emergency Police Matter,27
2020,04 QUEENS,QUEENS,Homeless Person Assistance,26
2020,04 QUEENS,QUEENS,Consumer Complaint,25
2020,05 BRONX,BRONX,HEAT/HOT WATER,415
2020,05 BRONX,BRONX,Noise - Street/Sidewalk,388
2020,05 BRONX,BRONX,Noise - Residential,358
2020,05 BRONX,BRONX,Noise - Vehicle,189
2020,05 BRONX,BRONX,UNSANITARY CONDITION,108
2020,05 BRONX,BRONX,Blocked Driveway,71
2020,05 BRONX,BRONX,PLUMBING,63
2020,05 BRONX,BRONX,PAINT/PLASTER,52
2020,05 BRONX,BRONX,Water System,51
2020,05 BRONX,BRONX,DOOR/WINDOW,43
2020,05 BROOKLYN,BROOKLYN,Noise - Residential,341
2020,05 BROOKLYN,BROOKLYN,Illegal Parking,225
2020,05 BROOKLYN,BROOKLYN,Blocked Driveway,200
2020,05 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,123
2020,05 BROOKLYN,BROOKLYN,HEAT/HOT WATER,113
2020,05 BROOKLYN,BROOKLYN,UNSANITARY CONDITION,76
2020,05 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,61
2020,05 BROOKLYN,BROOKLYN,Street Condition,57
2020,05 BROOKLYN,BROOKLYN,Noise - Vehicle,56
2020,05 BROOKLYN,BROOKLYN,Derelict Vehicles,54
2020,05 MANHATTAN,MANHATTAN,Homeless Person Assistance,107
2020,05 MANHATTAN,MANHATTAN,NonCompliance with Phased Reopening,86
2020,05 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,75
2020,05 MANHATTAN,MANHATTAN,Homeless Street Condition,67
2020,05 MANHATTAN,MANHATTAN,Illegal Parking,60
2020,05 MANHATTAN,MANHATTAN,Noise,59
2020,05 MANHATTAN,MANHATTAN,Noise - Residential,51
2020,05 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,50
2020,05 MANHATTAN,MANHATTAN,For Hire Vehicle Complaint,43
2020,05 MANHATTAN,MANHATTAN,Street Condition,39
2020,05 QUEENS,QUEENS,Illegal Parking,440
2020,05 QUEENS,QUEENS,Noise - Residential,349
2020,05 QUEENS,QUEENS,Blocked Driveway,186
2020,05 QUEENS,QUEENS,Noise - Street/Sidewalk,107
2020,05 QUEENS,QUEENS,Damaged Tree,104
2020,05 QUEENS,QUEENS,Abandoned Vehicle,83
2020,05 QUEENS,QUEENS,HEAT/HOT WATER,76
2020,05 QUEENS,QUEENS,Street Condition,66
2020,05 QUEENS,QUEENS,Non-Emergency Police Matter,63
2020,05 QUEENS,QUEENS,Water System,60
2020,06 BRONX,BRONX,Noise - Residential,238
2020,06 BRONX,BRONX,HEAT/HOT WATER,173
2020,06 BRONX,BRONX,Noise - Street/Sidewalk,127
2020,06 BRONX,BRONX,UNSANITARY CONDITION,57
2020,06 BRONX,BRONX,Illegal Parking,56
2020,06 BRONX,BRONX,Blocked Driveway,53
2020,06 BRONX,BRONX,PAINT/PLASTER,43
2020,06 BRONX,BRONX,PLUMBING,38
2020,06 BRONX,BRONX,Noise - Vehicle,35
2020,06 BRONX,BRONX,ELECTRIC,28
2020,06 BROOKLYN,BROOKLYN,Illegal Parking,116
2020,06 BROOKLYN,BROOKLYN,Noise - Residential,115
2020,06 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,74
2020,06 BROOKLYN,BROOKLYN,Water System,54
2020,06 BROOKLYN,BROOKLYN,Blocked Driveway,44
2020,06 BROOKLYN,BROOKLYN,Damaged Tree,43
2020,06 BROOKLYN,BROOKLYN,NonCompliance with Phased Reopening,42
2020,06 BROOKLYN,BROOKLYN,Noise,42
2020,06 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,39
2020,06 BROOKLYN,BROOKLYN,General Construction/Plumbing,32
2020,06 MANHATTAN,MANHATTAN,Noise - Residential,137
2020,06 MANHATTAN,MANHATTAN,Noise - Helicopter,100
2020,06 MANHATTAN,MANHATTAN,Noise,78
2020,06 MANHATTAN,MANHATTAN,Illegal Parking,78
2020,06 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,57
2020,06 MANHATTAN,MANHATTAN,HEAT/HOT WATER,48
2020,06 MANHATTAN,MANHATTAN,NonCompliance with Phased Reopening,48
2020,06 MANHATTAN,MANHATTAN,Street Condition,34
2020,06 MANHATTAN,MANHATTAN,Homeless Person Assistance,29
2020,06 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,29
2020,06 QUEENS,QUEENS,Noise - Residential,126
2020,06 QUEENS,QUEENS,Illegal Parking,108
2020,06 QUEENS,QUEENS,NonCompliance with Phased Reopening,51
2020,06 QUEENS,QUEENS,HEAT/HOT WATER,50
2020,06 QUEENS,QUEENS,Non-Emergency Police Matter,46
2020,06 QUEENS,QUEENS,Blocked Driveway,45
2020,06 QUEENS,QUEENS,Damaged Tree,40
2020,06 QUEENS,QUEENS,Street Condition,33
2020,06 QUEENS,QUEENS,Water System,28
2020,06 QUEENS,QUEENS,Street Light Condition,25
2020,07 BRONX,BRONX,Noise - Residential,495
2020,07 BRONX,BRONX,Noise - Street/Sidewalk,373
2020,07 BRONX,BRONX,HEAT/HOT WATER,321
2020,07 BRONX,BRONX,Noise - Vehicle,129
2020,07 BRONX,BRONX,Illegal Parking,99
2020,07 BRONX,BRONX,UNSANITARY CONDITION,98
2020,07 BRONX,BRONX,PLUMBING,61
2020,07 BRONX,BRONX,Illegal Fireworks,58
2020,07 BRONX,BRONX,Blocked Driveway,57
2020,07 BRONX,BRONX,PAINT/PLASTER,53
2020,07 BROOKLYN,BROOKLYN,Noise - Residential,132
2020,07 BROOKLYN,BROOKLYN,Illegal Parking,100
2020,07 BROOKLYN,BROOKLYN,HEAT/HOT WATER,76
2020,07 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,55
2020,07 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,55
2020,07 BROOKLYN,BROOKLYN,Blocked Driveway,46
2020,07 BROOKLYN,BROOKLYN,Street Condition,43
2020,07 BROOKLYN,BROOKLYN,Water System,41
2020,07 BROOKLYN,BROOKLYN,NonCompliance with Phased Reopening,36
2020,07 BROOKLYN,BROOKLYN,UNSANITARY CONDITION,32
2020,07 MANHATTAN,MANHATTAN,Noise - Residential,220
2020,07 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,144
2020,07 MANHATTAN,MANHATTAN,HEAT/HOT WATER,119
2020,07 MANHATTAN,MANHATTAN,Noise,101
2020,07 MANHATTAN,MANHATTAN,Illegal Parking,83
2020,07 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,76
2020,07 MANHATTAN,MANHATTAN,Homeless Person Assistance,64
2020,07 MANHATTAN,MANHATTAN,Homeless Street Condition,44
2020,07 MANHATTAN,MANHATTAN,Noise - Commercial,43
2020,07 MANHATTAN,MANHATTAN,Rodent,42
2020,07 QUEENS,QUEENS,Noise - Residential,223
2020,07 QUEENS,QUEENS,Illegal Parking,177
2020,07 QUEENS,QUEENS,Damaged Tree,168
2020,07 QUEENS,QUEENS,Blocked Driveway,157
2020,07 QUEENS,QUEENS,Street Condition,94
2020,07 QUEENS,QUEENS,Non-Emergency Police Matter,81
2020,07 QUEENS,QUEENS,HEAT/HOT WATER,74
2020,07 QUEENS,QUEENS,Noise - Street/Sidewalk,67
2020,07 QUEENS,QUEENS,Noise - Helicopter,66
2020,07 QUEENS,QUEENS,Missed Collection (All Materials),57
2020,08 BRONX,BRONX,Noise - Residential,236
2020,08 BRONX,BRONX,Illegal Parking,150
2020,08 BRONX,BRONX,Noise - Street/Sidewalk,132
2020,08 BRONX,BRONX,HEAT/HOT WATER,115
2020,08 BRONX,BRONX,Noise - Vehicle,59
2020,08 BRONX,BRONX,Blocked Driveway,41
2020,08 BRONX,BRONX,Illegal Fireworks,38
2020,08 BRONX,BRONX,UNSANITARY CONDITION,33
2020,08 BRONX,BRONX,Non-Emergency Police Matter,33
2020,08 BRONX,BRONX,Street Condition,31
2020,08 BRONX,MANHATTAN,HEAT/HOT WATER,12
2020,08 BRONX,MANHATTAN,PAINT/PLASTER,5
2020,08 BRONX,MANHATTAN,FLOORING/STAIRS,3
2020,08 BRONX,MANHATTAN,PLUMBING,2
2020,08 BRONX,MANHATTAN,WATER LEAK,2
2020,08 BRONX,MANHATTAN,GENERAL,2
2020,08 BRONX,MANHATTAN,Noise - Residential,2
2020,08 BRONX,MANHATTAN,UNSANITARY CONDITION,2
2020,08 BRONX,MANHATTAN,General Construction/Plumbing,1
2020,08 BRONX,MANHATTAN,DOOR/WINDOW,1
2020,08 BROOKLYN,BROOKLYN,Noise - Residential,215
2020,08 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,145
2020,08 BROOKLYN,BROOKLYN,HEAT/HOT WATER,115
2020,08 BROOKLYN,BROOKLYN,Illegal Parking,111
2020,08 BROOKLYN,BROOKLYN,UNSANITARY CONDITION,63
2020,08 BROOKLYN,BROOKLYN,Illegal Fireworks,57
2020,08 BROOKLYN,BROOKLYN,Blocked Driveway,53
2020,08 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,49
2020,08 BROOKLYN,BROOKLYN,Noise,36
2020,08 BROOKLYN,BROOKLYN,Water System,35
2020,08 MANHATTAN,MANHATTAN,Non-Emergency Police Matter,120
2020,08 MANHATTAN,MANHATTAN,Noise - Residential,119
2020,08 MANHATTAN,MANHATTAN,Illegal Parking,108
2020,08 MANHATTAN,MANHATTAN,Noise,91
2020,08 MANHATTAN,MANHATTAN,NonCompliance with Phased Reopening,61
2020,08 MANHATTAN,MANHATTAN,HEAT/HOT WATER,56
2020,08 MANHATTAN,MANHATTAN,Street Condition,49
2020,08 MANHATTAN,MANHATTAN,Noise - Street/Sidewalk,45
2020,08 MANHATTAN,MANHATTAN,Noise - Commercial,44
2020,08 MANHATTAN,MANHATTAN,Consumer Complaint,37
2020,08 QUEENS,QUEENS,Noise - Vehicle,377
2020,08 QUEENS,QUEENS,Noise - Residential,183
2020,08 QUEENS,QUEENS,Illegal Parking,142
2020,08 QUEENS,QUEENS,Damaged Tree,111
2020,08 QUEENS,QUEENS,Blocked Driveway,76
2020,08 QUEENS,QUEENS,Noise,69
2020,08 QUEENS,QUEENS,Non-Emergency Police Matter,58
2020,08 QUEENS,QUEENS,Missed Collection (All Materials),55
2020,08 QUEENS,QUEENS,NonCompliance with Phased Reopening,43
2020,08 QUEENS,QUEENS,Illegal Fireworks,42
2020,09 BRONX,BRONX,Noise - Residential,364
2020,09 BRONX,BRONX,HEAT/HOT WATER,223
2020,09 BRONX,BRONX,Noise - Street/Sidewalk,179
2020,09 BRONX,BRONX,Illegal Parking,149
2020,09 BRONX,BRONX,Blocked Driveway,114
2020,09 BRONX,BRONX,UNSANITARY CONDITION,83
2020,09 BRONX,BRONX,Noise - Vehicle,68
2020,09 BRONX,BRONX,Street Light Condition,66
2020,09 BRONX,BRONX,PLUMBING,49
2020,09 BRONX,BRONX,Water System,45
2020,09 BROOKLYN,BROOKLYN,Noise - Street/Sidewalk,203
2020,09 BROOKLYN,BROOKLYN,Noise - Residential,188
2020,09 BROOKLYN,BROOKLYN,HEAT/HOT WATER,165
2020,09 BROOKLYN,BROOKLYN,Illegal Parking,91
2020,09 BROOKLYN,BROOKLYN,Blocked Driveway,70
2020,09 BROOKLYN,BROOKLYN,UNSANITARY CONDITION,58
2020,09 BROOKLYN,BROOKLYN,Noise - Vehicle,58
2020,09 BROOKLYN,BROOKLYN,Illegal Fireworks,51
2020,09 BROOKLYN,BROOKLYN,Non-Emergency Police Matter,47
